122861,Questerre Energy Corporation,CA74836K1003,first north
122862,Kongsberg Automotive,NO0003033102,first north
131440,PharmaLundensis,SE0003359710,spotlight
131452,Safe Lane Gaming B,SE0020552297,4680265
140006,Nykredit Invest Danske Fokusaktier,DK0060231777,5339218
143659,StockRate Invest Globale Aktier Udlod,DK0060206316,35275
143727,Zinzino B,SE0002480442,first north
144920,OMX Finland Screened PI Index,SE0002684217,None
144921,OMX Finland Screened GI Index,SE0002684225,None
144922,OMX Finland Screened CAP PI Index,SE0002684233,None
144923,OMX Finland Screened CAP GI Index,SE0002684241,None
145168,Meren Energy,CA5889141019,mid cap
145511,Pandora,DK0060252690,35238 35203 35264 35268 35267 35202 35237 35252 35263 35253 5390100
147963,Danske Inv Danmark Fokus kl DKK d,DK0060244325,35275
148409,Wealth Inv Opti VerdIndx Mod,DK0060254712,35281
153088,Sparindex INDEX EmMBL Akk KL A,DK0060254126,35278
153089,Sparindex INDEX EmMarkBoLokval,DK0060254043,35278
154006,Episurf Medical B,SE0003491562,small cap
154776,OMRX Municipal Bond Index,SE0003612449,None
157556,Zealand Pharma,DK0060257814,35267 35202 35237 35252 35263 35238 35203 35264 35268 35253 5390100
158186,BULL SEB X2 H,SE0003650985,first north
158187,BEAR SEB X2 H,SE0003650977,first north
158359,BULL NOKIA X3 H ETN,FI4000016001,first north
158361,BULL VEHNA X2 H ETN,FI4000016027,first north
162857,Nelly Group,SE0015245535,mid cap
164302,Opsy Holding,SE0025399199,spotlight
164333,Gudme Raaschou Emerging Markets Debt,DK0060260602,35278
169151,Abelco Investment Group,SE0003617075,4680265
174293,Nordea Invest Korte Obl KL 1,DK0060268506,35278
175226,Umida B,SE0009190788,spotlight
175227,C WorldWide Asien KL A,DK0060057644,35275
178712,Stendörren Fastigheter B,SE0006543344,mid cap
186554,C WorldWide Globale Aktier Etik KL Udl,DK0060287217,35275
190864,Valueguard-KTH Houses Greater Stockholm,SE0003848803,None
190865,Valueguard-KTH Houses Gr Gothenburg,SE0003848811,None
190866,Valueguard-KTH Houses Greater Malmo,SE0003848829,None
190867,Valueguard-KTH Houses Medium Cities,SE0003848837,None
190868,Valueguard-KTH Houses Sweden,SE0003848845,None
190869,Valueguard-KTH Housing Index Sweden,SE0003848852,None
191002,KULTA H ETN,FI4000016381,first north
191003,HOPEA H ETN,FI4000016399,first north
192068,iZafe Group B,SE0003656834,first north
192347,Egetis Therapeutics,SE0003815604,mid cap
196594,FX International,SE0003787555,spotlight
196595,KDventures B,SE0002190926,small cap
197109,DistIT,SE0003883800,first north
198223,Dedicare B,SE0003909282,small cap
199026,Sparindex INDEX Emerging Markets KL,DK0060300762,35275
200191,BankInvest Højt Udbytte Aktier A,DK0060293538,35275
203548,Bulten,SE0003849223,small cap
203699,Gjensidige Forsikring,NO0010582521,first north
204584,IDL Diagnostics,SE0003883990,first north
204778,Moberg Pharma,SE0020353928,small cap
204863,Gotlandsbolaget A,SE0000105371,first north
204864,Gotlandsbolaget B,SE0000105397,first north
205220,Sivers Semiconductors,SE0003917798,small cap
209986,Enzymatica,SE0003943620,first north
212316,ShaMaran Petroleum,CA8193201024,first north
212583,Archer,BMG0451H2087,first north
213789,ADT < 80,,None
214347,BEAR SWED X2 H,SE0003954775,first north
214348,BULL SWED X2 H,SE0003954767,first north
214812,Danske Andelskassers Bank,DK0060299063,35267 35202 35237 35252 35263 35239 35204 35265 35269 35254
215124,Wealth Invest Strategi Aktier,DK0060308310,35275
215125,Wealth Invest Strategi Stabil,DK0060308583,35278
237018,Wealth In HP InvLaDK OblAkk-KL,DK0060227239,35278
237281,Multi Manager Invest Nye Aktiemark Akk,DK0060316768,35275
237282,Multi Manager Invest Nye Aktiemark,DK0060316685,35275
238587,Formuepleje Globale Aktier,DK0060337095,35275
248994,Sparinv SICAV - Balance EUR R,LU0650088072,35281
249129,ADT < 600,,None
249135,ADT < 2000,,None
254158,Briox,SE0008588131,4680265
256798,BankInvest Optima 55 Akk. KL,DK0060335636,35281
256799,BankInvest Optima 10 Akk. KL,DK0060335552,35281
256984,NanoCap Group B,SE0004020931,first north
278721,OMX Stockholm 30 Dividend Point Index,SE0004270494,None
287046,Sparinv SICAV - Balance DKK R,LU0673458609,35281
287047,Sparinv SICAV - Securus DKK R,LU0686498972,35281
287048,Sparinv SICAV - Procedo DKK R,LU0686499277,35281
291181,Lucara Diamond Corp,CA54928Q1081,first north
291436,OMX Copenhagen 20 GI,DK0060369296,None
296169,Warrants and Certificates,,None
296170,Convertibles,,None
296171,XCSE Warrants and Certificates,,None
296175,Index funds,,None
296176,XICE Other Equities,,None
296178,XHEL Other Instruments,,None
296179,XTAL-equities EUR,,None
296180,XRIS-equities LAT,,None
296181,XRIS FI 4 dec.,,None
296182,ETP table6,,None
296184,FN Equities,,None
296192,ETP table2,,None
296193,ETP table1,,None
296194,Three decimals,,None
296195,AMF or Structured with FI or FX,,None
296196,Warrants and Certificates,,None
296197,Convertibles,,None
296198,XCSE Warrants and Certificates,,None
296202,Index funds,,None
296203,XICE Other Equities,,None
296205,XHEL Other Instruments,,None
296206,XTAL-equities EUR,,None
296207,XRIS-equities LAT,,None
296208,XRIS FI 4 dec.,,None
296209,ETP table6,,None
296211,FN Equities,,None
296219,ETP table2,,None
296220,ETP table1,,None
296221,Three decimals,,None
296222,AMF or Structured with FI or FX,,None
296232,B 4HB,,None
296233,S 1H,,None
296234,R DB,,None
296236,R DB34,,None
296237,R DP,,None
296239,B 2H,,None
296240,INDEX,,None
296241,WE ON,,None
296243,WE B34,,None
296245,WE P,,None
296248,DEFAULT,,None
296249,R DON,,None
296250,R DOP,,None
296251,R DEP,,None
296252,S HH,,None
296257,WE B5,,None
296258,V3_5,,None
296259,V2_1,,None
296263,TMC,,None
296264,TM4SO,,None
296265,TM4FO,,None
296266,TM,,None
296267,T4_1,,None
296268,STIB,,None
296269,SSWAP,,None
296270,SEKTS,,None
296271,SEK,,None
296272,SEFWD,,None
296273,SEBO,,None
296274,S4_1,,None
296275,S3_5M,,None
296276,S3_5,,None
296277,S3_1M,,None
296278,S3_1,,None
296279,S30TS,,None
296280,S2_1M,,None
296281,S2_1,,None
296282,S1_5M,,None
296283,R_OPT,,None
296284,REPO,,None
296285,R4_1,,None
296286,R2_1,,None
296287,NUSSU,,None
296288,NUSSO,,None
296289,NUSIU,,None
296290,NUSIO,,None
296291,NOK,,None
296292,NNOPT,,None
296293,NNIFU,,None
296294,NNFWD,,None
296295,NFROP,,None
296296,KFX,,None
296297,ISK,,None
296298,ICSO,,None
296299,ICSF,,None
296300,ICIO,,None
296301,HX3,,None
296302,H3_1,,None
296303,FRAOP,,None
296304,FOR4,,None
296305,FOR3,,None
296306,FOR2,,None
296307,EUR,,None
296308,EUIU,,None
296309,EUIOP,,None
296310,EUIF,,None
296311,EIFS,,None
296312,DDKI,,None
296313,DDK,,None
296314,CORR6,,None
296315,CORR5,,None
296316,CORR4,,None
296317,CORR3,,None
296318,CORR1,,None
296319,CORR0,,None
296320,CIBOR,,None
296321,CBONE,,None
296322,C6_1,,None
296323,C4_1M,,None
296324,C4_1,,None
296325,C3_50,,None
296326,C3_25,,None
296327,C3_10,,None
296328,C3_1,,None
296329,C2_5,,None
296330,C2_1,,None
296331,BOND4,,None
296332,BOND,,None
296333,BIN,,None
296334,1INF,,None
296335,V2_18,,None
296339,V2_10,,None
296340,V2_14,,None
296342,V2_12,,None
296343,B 4HB,,None
296344,S 1H,,None
296345,R DB,,None
296347,R DB34,,None
296348,R DP,,None
296350,B 2H,,None
296351,INDEX,,None
296352,WE ON,,None
296354,WE B34,,None
296356,WE P,,None
296359,DEFAULT,,None
296360,R DON,,None
296361,R DOP,,None
296362,R DEP,,None
296363,S HH,,None
296368,WE B5,,None
300043,Frontwalker,SE0003088541,4680265
301639,Nordea Inv. Verdens Obl.marked KL 1,DK0060353886,35278
318516,Scanfil,FI4000029905,35239 35243 35241 35202 35237 35252 35263 35204 35265 35254
323590,OMX Stockholm Energy GI,SE0004382588,None
323595,OMX Stockholm Basic Materials GI,SE0004382646,None
323602,OMX Stockholm Industrials GI,SE0004382711,None
323613,OMX Stockholm Automobiles and Parts GI,SE0004382828,None
323618,OMX Stockholm Consumer Products and Services GI,SE0004382877,None
323619,OMX Stockholm Household Goods and Home Construction GI,SE0004382885,None
323620,OMX Stockholm Leisure Goods GI,SE0004382893,None
323621,OMX Stockholm Personal Goods GI,SE0004382901,None
323623,OMX Stockholm Health Care GI,SE0004382927,None
323625,OMX Stockholm Medical Equipment and Services GI,SE0003209899,None
323626,OMX Stockholm Pharmaceuticals and Biotechnology GI,SE0004382943,None
323628,OMX Stockholm Retail GI,SE0004382968,None
323630,OMX Stockholm Retailers GI,SE0004382984,None
323631,OMX Stockholm Media GI,SE0004382992,None
323633,OMX Stockholm Travel and Leisure GI,SE0004383016,None
323635,OMX Stockholm Telecommunications GI,SE0004383032,None
323637,OMX Stockholm Telecommunications Service Providers GI,SE0004383057,None
323639,OMX Stockholm Utilities GI,SE0004383073,None
323643,OMX Stockholm Financials GI,SE0004383115,None
323644,OMX Stockholm Banks GI,SE0004383123,None
323649,OMX Stockholm Real Estate GI,SE0004383172,None
323650,OMX Stockholm Real Estate Investment and Services GI,SE0004383180,None
323652,OMX Stockholm Financial Services GI,SE0004383206,None
323653,OMX Stockholm Investment Banking and Brokerage Services  GI,SE0004383214,None
323654,OMX Stockholm Technology GI,SE0004383222,None
323656,OMX Stockholm Software and Computer Services GI,SE0004383248,None
323657,OMX Stockholm Technology Hardware and Equipment GI,SE0004383255,None
323658,OMX Stockholm Energy PI,SE0004383263,7374746
323663,OMX Stockholm Basic Materials PI,SE0004383313,7374746
323670,OMX Stockholm Industrials PI,SE0004383388,7374746
323681,OMX Stockholm Automobiles and Parts PI,SE0004383495,None
323686,OMX Stockholm Consumer Products and Services PI,SE0004383545,None
323687,OMX Stockholm Household Goods and Home Construction PI,SE0004383552,None
323688,OMX Stockholm Leisure Goods PI,SE0004383560,None
323689,OMX Stockholm Personal Goods PI,SE0004383578,None
323691,OMX Stockholm Health Care PI,SE0004383594,7374746
323693,OMX Stockholm Medical Equipment and Services PI,SE0004392942,None
323694,OMX Stockholm Pharmaceuticals and Biotechnology PI,SE0004383610,None
323696,OMX Stockholm Retail PI,SE0004383636,None
323698,OMX Stockholm Retailers PI,SE0004383651,None
323699,OMX Stockholm Media PI,SE0004383669,None
323701,OMX Stockholm Travel and Leisure PI,SE0004383685,None
323703,OMX Stockholm Telecommunications PI,SE0004383701,7374746
323705,OMX Stockholm Telecommunications Service Providers PI,SE0004383727,None
323707,OMX Stockholm Utilities PI,SE0004383743,7374746
323711,OMX Stockholm Financials PI,SE0004383784,7374746
323712,OMX Stockholm Banks PI,SE0004383792,None
323717,OMX Stockholm Real Estate PI,SE0004383842,7374746
323718,OMX Stockholm Real Estate Investment and Services PI,SE0004383859,None
323720,OMX Stockholm Financial Services PI,SE0004383875,None
323721,OMX Stockholm Investment Banking and Brokerage Services  PI,SE0004383883,None
323722,OMX Stockholm Technology PI,SE0004383891,7374746
323724,OMX Stockholm Software and Computer Services PI,SE0004383917,None
323725,OMX Stockholm Technology Hardware and Equipment PI,SE0004383925,None
323726,OMX Copenhagen Energy GI,DK0060369882,None
323738,OMX Copenhagen Industrials GI,DK0060371433,None
323752,OMX Copenhagen Beverages GI,DK0061291374,None
323753,OMX Copenhagen Food Producers GI,DK0061291531,None
323754,OMX Copenhagen Consumer Products and Services GI,DK0060373215,None
323755,OMX Copenhagen Household Goods and Home Construction GI,DK0060373488,None
323756,OMX Copenhagen Leisure Goods GI,DK0060373561,None
323757,OMX Copenhagen Personal Goods GI,DK0060373645,None
323759,OMX Copenhagen Health Care GI,DK0060373801,None
323764,OMX Copenhagen Retail GI,DK0060374379,None
323766,OMX Copenhagen Retailers GI,DK0060374536,None
323767,OMX Copenhagen Media GI,DK0060374619,None
323769,OMX Copenhagen Travel and Leisure GI,DK0060374965,None
323771,OMX Copenhagen Telecommunications GI,DK0060375269,None
323775,OMX Copenhagen Utilities GI,DK0060375699,None
323779,OMX Copenhagen Financials GI,DK0060376077,None
323785,OMX Copenhagen Real Estate GI,DK0060378958,None
323790,OMX Copenhagen Technology GI,DK0060379683,None
323794,OMX Copenhagen Energy PI,DK0060380269,None
323806,OMX Copenhagen Industrials PI,DK0060381580,None
323820,OMX Copenhagen Beverages PI,DK0061291457,None
323821,OMX Copenhagen Food Producers PI,DK0061291614,None
323822,OMX Copenhagen Consumer Products and Services PI,DK0060384097,None
323823,OMX Copenhagen Household Goods and Home Construction PI,DK0060384170,None
323824,OMX Copenhagen Leisure Goods PI,DK0060384253,None
323825,OMX Copenhagen Personal Goods PI,DK0060383602,None
323827,OMX Copenhagen Health Care PI,DK0060384410,None
323832,OMX Copenhagen Retail PI,DK0060385060,None
323834,OMX Copenhagen Retailers PI,DK0060385227,None
323835,OMX Copenhagen Media PI,DK0060385300,None
323837,OMX Copenhagen Travel and Leisure PI,DK0060385573,None
323839,OMX Copenhagen Telecommunications PI,DK0060385730,None
323843,OMX Copenhagen Utilities PI,DK0060386381,None
323847,OMX Copenhagen Financials PI,DK0060386704,None
323853,OMX Copenhagen Real Estate PI,DK0060387439,None
323858,OMX Copenhagen Technology PI,DK0060388080,None
323862,OMX Helsinki Energy GI,FI4000033295,None
323867,OMX Helsinki Basic Materials GI,FI4000033345,None
323874,OMX Helsinki Industrials GI,FI4000033436,None
323885,OMX Helsinki Automobiles and Parts GI,FI4000033543,None
323888,OMX Helsinki Beverages GI,FI4000441100,None
323889,OMX Helsinki Food Producers GI,FI4000441126,None
323890,OMX Helsinki Consumer Products and Services GI,FI4000033592,None
323891,OMX Helsinki Household Goods and Home Construction GI,FI4000033600,None
323892,OMX Helsinki Leisure Goods GI,FI4000033618,None
323893,OMX Helsinki Personal Goods GI,FI4000033626,None
323895,OMX Helsinki Health Care GI,FI4000033642,None
323897,OMX Helsinki Medical Equipment and Services GI,FI4000033667,None
323898,OMX Helsinki Pharmaceuticals and Biotechnology GI,FI4000033675,None
323900,OMX Helsinki Retail GI,FI4000033691,None
323902,OMX Helsinki Retailers GI,FI4000033717,None
323903,OMX Helsinki Media GI,FI4000033725,None
323905,OMX Helsinki Travel and Leisure GI,FI4000033741,None
323907,OMX Helsinki Telecommunications GI,FI4000033766,None
323909,OMX Helsinki Telecommunications Service Providers GI,FI4000033782,None
323911,OMX Helsinki Utilities GI,FI4000033808,None
323915,OMX Helsinki Financials GI,FI4000033840,None
323921,OMX Helsinki Real Estate GI,FI4000033907,None
323922,OMX Helsinki Real Estate Investment and Services GI,FI4000033915,None
323924,OMX Helsinki Financial Services GI,FI4000033931,None
323925,OMX Helsinki Investment Banking and Brokerage Services  GI,FI4000033972,None
323926,OMX Helsinki Technology GI,FI4000033980,None
323928,OMX Helsinki Software and Computer Services GI,FI4000034004,None
323929,OMX Helsinki Technology Hardware and Equipment GI,FI4000441043,None
323930,OMX Helsinki Energy PI,FI4000034020,None
323935,OMX Helsinki Basic Materials PI,FI4000034079,None
323942,OMX Helsinki Industrials PI,FI4000034145,None
323953,OMX Helsinki Automobiles and Parts PI,FI4000034251,None
323956,OMX Helsinki Beverages PI,FI4000441118,None
323957,OMX Helsinki Food Producers PI,FI4000441134,None
323958,OMX Helsinki Consumer Products and Services PI,FI4000034301,None
323959,OMX Helsinki Household Goods and Home Construction PI,FI4000034319,None
323960,OMX Helsinki Leisure Goods PI,FI4000034327,None
323961,OMX Helsinki Personal Goods PI,FI4000034335,None
323963,OMX Helsinki Health Care PI,FI4000034350,None
323965,OMX Helsinki Medical Equipment and Services PI,FI4000034376,None
323966,OMX Helsinki Pharmaceuticals and Biotechnology PI,FI4000034384,None
323968,OMX Helsinki Retail PI,FI4000034400,None
323970,OMX Helsinki Retailers PI,FI4000034426,None
323971,OMX Helsinki Media PI,FI4000034434,None
323973,OMX Helsinki Travel and Leisure PI,FI4000034459,None
323975,OMX Helsinki Telecommunications PI,FI4000034475,None
323977,OMX Helsinki Telecommunications Service Providers PI,FI4000034491,None
323979,OMX Helsinki Utilities PI,FI4000034517,None
323983,OMX Helsinki Financials PI,FI4000034558,None
323989,OMX Helsinki Real Estate PI,FI4000034616,None
323990,OMX Helsinki Real Estate Investment and Services PI,FI4000034624,None
323992,OMX Helsinki Financial Services PI,FI4000034640,None
323993,OMX Helsinki Investment Banking and Brokerage Services  PI,FI4000034657,None
323994,OMX Helsinki Technology PI,FI4000034665,None
323996,OMX Helsinki Software and Computer Services PI,FI4000034681,None
323997,OMX Helsinki Technology Hardware and Equipment PI,FI4000441050,None
324018,First North Energy GI,SE0004385151,None
324019,First North Basic Materials GI,SE0004385177,None
324020,First North Industrials GI,SE0004385185,None
324022,First North Health Care GI,SE0004385201,None
324025,First North Utilities GI,SE0004385243,None
324026,First North Financials GI,SE0004385250,None
324027,First North Technology GI,SE0004385276,None
324028,First North Energy PI,SE0004385292,None
324029,First North Basic Materials PI,SE0004385300,None
324030,First North Industrials PI,SE0004385359,None
324032,First North Health Care PI,SE0004385409,None
324035,First North Utilities PI,SE0004385441,None
324036,First North Financials PI,SE0004385466,None
324037,First North Technology PI,SE0004385482,None
324038,N Energy EUR GI,SE0004384519,None
324040,N Basic Materials EUR GI,SE0004384535,None
324043,N Industrials EUR GI,SE0004384568,None
324047,N Automobiles and Parts EUR GI,SE0004384600,None
324049,N Consumer Products and Services EUR GI,SE0004384626,None
324050,N Health Care EUR GI,SE0004384634,None
324053,N Retail EUR GI,SE0004384667,None
324054,N Media EUR GI,SE0004384675,None
324055,N Travel and Leisure EUR GI,SE0004384683,None
324056,N Telecommunications EUR GI,SE0004384691,None
324058,N Utilities EUR GI,SE0004384717,None
324060,N Financials EUR GI,SE0004384733,None
324063,N Real Estate EUR GI,SE0004384766,None
324065,N Technology EUR GI,SE0004384782,None
324067,N Energy EUR PI,SE0004384808,None
324069,N Basic Materials EUR PI,SE0004384824,None
324072,N Industrials EUR PI,SE0004384857,None
324076,N Automobiles and Parts EUR PI,SE0004384899,None
324078,N Consumer Products and Services EUR PI,SE0004384915,None
324079,N Health Care EUR PI,SE0004384923,None
324082,N Retail EUR PI,SE0004384956,None
324083,N Media EUR PI,SE0004384964,None
324084,N Travel and Leisure EUR PI,SE0004384972,None
324085,N Telecommunications EUR PI,SE0004384998,None
324087,N Utilities EUR PI,SE0004385003,None
324089,N Financials EUR PI,SE0004385029,None
324090,N Banks EUR PI,SE0004385060,None
324092,N Real Estate EUR PI,SE0004385086,None
324094,N Technology EUR PI,SE0004385102,None
329435,Nykredit Invest Ansv Kreditobl,DK0060356392,35278
329439,Nykredit Invest Bæredygtige Aktier,DK0060361046,35275
329443,Nykredit Invest Globale Fokusaktier,DK0060360824,35275
337801,BULL SAMPO X2 NF,FI4000037080,first north
337806,BEAR FORTUM NF,FI4000037007,first north
338570,AVTECH Sweden B,SE0004270445,first north
339381,Creades A,SE0015661236,mid cap
342021,VPP,,None
342022,NGUK,,None
342024,EUK,,None
342025,EUAFW,,None
342026,ENQ4,,None
342027,ENQ3,,None
342028,ENQ2,,None
342029,ENQ1,,None
342030,ENOYR,,None
342031,ENOWE,,None
342032,ENOPT,,None
342033,ENOME,,None
342034,ENOE,,None
342035,ENODE,,None
342036,ENO4,,None
342037,ENO,,None
342038,CFDE,,None
342210,Sydinvest Virksomhedsobl IG A DKK,DK0060409266,35278
348337,Nykredit Invest Kreditobligationer,DK0060356202,35278
349428,BULL OMX X2 N,SE0004446326,first north
349429,BULL OMX X3 N,SE0004446334,first north
349430,BEAR OMX X2 N,SE0004446342,first north
349431,BEAR OMX X3 N,SE0004446359,first north
349436,BULL DAX X3 N,SE0004446409,first north
349437,BEAR DAX X3 N,SE0004446417,first north
349438,BULL EUROBANKX2N,SE0004446425,first north
349439,BEAR EUROBANKX2N,SE0004446433,first north
349440,BULL VOLVO X3 N,SE0004446441,first north
349442,BULL BOLIDEN X3N,SE0004446466,first north
349444,BULL HM X3 N,SE0004446482,first north
349445,BEAR HM X3 N,SE0004446490,first north
349446,BULL SSAB X3 N,SE0004446508,first north
369512,MAERS,,None
369513,DDKOP,,None
396494,BULL SANDVIK X3N,SE0004446995,first north
396498,BULL SKF X3 N,SE0004447035,first north
396500,BULL SWEDBANKX3N,SE0004447050,first north
396501,BEAR SWEDBANKX3N,SE0004447068,first north
396503,BEAR OMX X4 N,SE0004446920,first north
396504,BULL OMX X5 N,SE0004446938,first north
407038,BULL STORAENSO X2 NF,FI4000040225,first north
407039,BULL DAX X5 NF,FI4000040233,first north
413304,BULL ATLAS X3 N,SE0004580207,first north
413306,BULL GETINGE X3N,SE0004580223,first north
413312,BULL NOKIA X3 N,SE0004580280,first north
413314,BULL NORDEA X3 N,SE0004580306,first north
413320,BULL SEB X3 N,SE0004580363,first north
413322,BULL SKANSKA X3N,SE0004580389,first north
413323,BEAR SKANSKA X3N,SE0004580397,first north
413324,BULL SHB X3 N,SE0004580405,first north
413325,BEAR SHB X3 N,SE0004580413,first north
413328,BULL TELE2 X3 N,SE0004580447,first north
413329,BEAR TELE2 X3 N,SE0004580454,first north
413330,BULL ERICSSONX3N,SE0004580462,first north
413331,BEAR ERICSSONX3N,SE0004580470,first north
413332,BULL TELIA X3 N,SE0004580488,first north
418715,OMX Stockholm 30 Weekly Expiration Index,SE0004582294,None
422252,BULL HEXAGON X3N,SE0004582195,first north
430615,Baltic Equities,,None
430616,Baltic Equities,,None
432728,ALM Equity Pref,SE0004109627,first north
432729,ALM Equity,SE0018741985,first north
435884,BULL FORTUMX3 NF,FI4000042825,first north
435885,BULL KONECRANES X3 NF,FI4000042841,first north
435888,BULL NESTE X3 NF,FI4000042890,first north
435893,BULL SAMPO X3 NF,FI4000042999,first north
435895,BULL UPM X3 NF,FI4000043039,first north
435896,BULL WARTSILAX3 NF,FI4000043054,first north
440614,Gullberg & Jansson,SE0004576346,spotlight
440615,Latvian Forest Company B,SE0003883008,4680265
443194,OMX Oslo 20 GI Expiration Index,SE0004722551,None
444285,Respiratorius,SE0023314315,spotlight
444439,Angler Gaming,MT0000650102,spotlight
444635,Aker BP,NO0010345853,first north
445502,Mangold,SE0001449380,small cap
445968,Danske Invest Mix Obligationer,DK0060430627,35278
448394,Sotkamo Silver,SE0001057910,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
449466,Fable Media Group,SE0018013922,spotlight
458254,WEK,,None
458812,BULL GULD X4 H,SE0010739763,first north
458813,BEAR GULD X4 H,SE0004488807,first north
459973,Sparindex INDEX OMX C25 KL,DK0060442556,35275
469460,SED Energy Holding,CY0101162119,first north
469463,Solstad Offshore,NO0003080608,first north
469465,Techstep,NO0012916131,first north
469468,Arribatec Group,NO0013682948,first north
469470,Borgestad,NO0013256180,first north
469471,Reach Subsea,NO0003117202,first north
469475,Odfjell A,NO0003399909,first north
469476,Odfjell B,NO0003399917,first north
469477,Arendals Fossekompani,NO0003572802,first north
469478,Gyldendal,NO0004288200,first north
469482,Axactor,NO0010840515,first north
469485,ABG Sundal Collier Holding,NO0003021909,first north
469486,Kongsberg Gruppen,NO0013536151,first north
469487,Nekkar,NO0003049405,first north
469488,Scana,NO0003053308,first north
469489,Nordic Semiconductor,NO0003055501,first north
469492,Hexagon Composites,NO0003067902,first north
469493,Petrolia,CY0102630916,first north
469495,Itera,NO0010001118,first north
469497,Austevoll Seafood,NO0010073489,first north
469498,NEL,NO0010081235,first north
469499,Medistim,NO0010159684,first north
469500,Navamedic,NO0010205966,first north
469501,Havila Shipping,NO0010257728,first north
469503,Eidesvik Offshore,NO0010263023,first north
469507,Hunter Group,NO0012953720,first north
469508,Interoil Exploration and Production,NO0013119255,first north
469511,Ensurge Micropower,NO0013186460,first north
469512,SalMar,NO0010310956,first north
469518,Electromagnetic Geoservices,NO0010358484,first north
469519,BEWI Invest,NO0013711721,first north
469520,Bouvet,NO0010360266,first north
469521,Grieg Seafood,NO0010365521,first north
469522,Endúr,NO0012555459,first north
469529,Polaris Media,NO0010466022,first north
469530,North Energy,NO0010550056,first north
469531,Panoro Energy,NO0010564701,first north
469533,Wallenius Wilhelmsen,NO0010571680,first north
469534,Wilh. Wilhelmsen Holding ser. A,NO0010571698,first north
469537,Hofseth BioCare,NO0010598683,first north
469538,Selvaag Bolig,NO0010612450,first north
469547,AF Gruppen,NO0003078107,first north
469549,AKVA Group,NO0003097503,first north
469551,ArcticZymes Technologies,NO0010014632,first north
469552,Bonheur,NO0003110603,first north
469554,BW Offshore Limited,BMG1738J1247,first north
469559,Goodtech,NO0004913609,first north
469562,Lerøy Seafood Group,NO0003096208,first north
469566,BlueNord,NO0010379266,first north
469569,Photocure,NO0010000045,first north
469572,Sea1 Offshore,KYG812291253,first north
469573,SpareBank 1 Sør-Norge,NO0010631567,first north
469575,Veidekke,NO0005806802,first north
469577,Aqua Bio Technology,NO0013735894,first north
469578,Awilco LNG,NO0010607971,first north
469581,IDEX Biometrics,NO0013536078,first north
469582,Nordic Financials,NO0013683409,first north
469583,Nordic Mining,NO0013162693,first north
469587,Bakkafrost,FO0000000179,first north
469590,NRC Group,NO0003679102,first north
469593,ContextVision,SE0014731154,first north
469602,Jinhui Shipping and Transportation,BMG5137R1088,first north
469604,Kitron,NO0003079709,first north
469606,Norwegian Air Shuttle,NO0010196140,first north
469609,Otello Corporation,NO0010040611,first north
469610,Protector Forsikring,NO0010209331,first north
469616,Stolt-Nielsen,BMG850801025,first north
469620,Voss Veksel- og Landmandsbank,NO0003025009,first north
469624,Wilh. Wilhelmsen Holding ser. B,NO0010576010,first north
469625,StrongPoint,NO0010098247,first north
469630,RomReal,BMG763301022,first north
469631,Saga Pure,NO0010572589,first north
469632,S.D. Standard ETC Plc,CY0101550917,first north
470026,BULL RUOTSI NF,FI4000047477,first north
470030,BULL EUROPE NF,FI4000047519,first north
470031,BULL SUOMI X2 NF,FI4000047527,first north
470034,BULL SAKSA X3 NF,FI4000047550,first north
470043,BEAR EUROPE NF,FI4000047642,first north
470044,BEAR SUOMI X2 NF,FI4000047659,first north
470050,BEAR EUROPE X2 NF,FI4000047717,first north
471845,Xvivo Perfusion,SE0004840718,mid cap
474096,Siili Solutions,FI4000043435,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
476051,Borregaard,NO0010657505,first north
476053,Sparinv Ansv Virk.obl IG KL A,DK0060444255,35278
484819,SKAGEN m2 A,NO0010657356,35275
489349,BULL VESTAS 2 N,DK0060711398,first north
490476,Nordea Inv. Globale Aktier Indeks KL 1,DK0060451623,35275
490627,Lån & Spar Invest Balance 40,DK0060448405,5339217
491952,BEAR BANKER N,DK0060458552,first north
491953,BEAR BANKER 2 N,DK0060458636,first north
492374,OMX Stockholm 30_NI,SE0004926129,None
513830,Arctic Paper,PLARTPR00012,mid cap
514654,Spago Nanomedical,SE0004899474,first north
514828,Crown Energy,SE0004210854,4680265
516756,Recyctec B,SE0014808978,spotlight
524920,Lea Bank,SE0023261300,first north
532390,BULL ORION X3 NF,FI4000059183,first north
532391,BULL NOKIAX3 NF1,FI4000059191,first north
532392,BEAR ORION NF,FI4000059209,first north
532608,CMS_5,,None
532609,CMS_4,,None
539575,Cell Impact,SE0025940513,first north
540523,BULL AZN X3 N,SE0005039450,first north
540528,BULL INVE X3 N,SE0005039500,first north
542671,V2_15,,None
554934,SHB Base Metals,,None
554935,SHB Cocoa,,None
554936,SHB Corn,,None
554937,SHB Energy,SHBENERGY,None
554938,SHB Food,,None
554939,SHB Lead,,None
554940,SHB Palladium,,None
554941,SHB Platinum,,None
554942,SHB Precious Metals,,None
554943,SHB Rice,,None
554944,SHB Sugar,,None
554945,SHB Tin,,None
555839,Maj Invest Opsp høj aktieandel,DK0060442713,35281
556356,ELCFW,,None
556357,EDEW,,None
556358,EDEOP,,None
